customer_id,name,email,signup_date,region,is_active
CUS000436,Customer 436,cus000436@example.com,2022-07-29,East,True
CUS000437,Customer 437,cus000437@example.com,2022-10-17,North,True
CUS000438,Customer 438,cus000438@example.com,2023-11-20,West,True
CUS000439,Customer 439,cus000439@example.com,2022-09-19,West,True
CUS000440,Customer 440,cus000440@example.com,2021-10-11,South,True
CUS000441,Customer 441,cus000441@example.com,2023-01-29,South,False
CUS000442,Customer 442,cus000442@example.com,2023-07-06,East,False
CUS000443,Customer 443,cus000443@example.com,2022-08-29,South,True
CUS000444,Customer 444,cus000444@example.com,2021-12-21,Central,True
CUS000445,Customer 445,cus000445@example.com,2022-02-25,North,False
CUS000446,Customer 446,cus000446@example.com,2024-03-26,North,True
CUS000447,Customer 447,cus000447@example.com,2022-08-17,Central,False
CUS000448,Customer 448,cus000448@example.com,2022-08-22,North,False
CUS000449,Customer 449,cus000449@example.com,2021-12-13,West,True
CUS000450,Customer 450,cus000450@example.com,2021-11-03,North,False
CUS000451,Customer 451,cus000451@example.com,2021-05-23,North,False
CUS000452,Customer 452,cus000452@example.com,2022-11-26,Central,True
CUS000453,Customer 453,cus000453@example.com,2021-05-02,South,False
CUS000454,Customer 454,cus000454@example.com,2023-01-10,South,False
CUS000455,Customer 455,cus000455@example.com,2023-05-30,North,False
CUS000456,Customer 456,cus000456@example.com,2023-11-13,South,True
CUS000457,Customer 457,,2021-03-16,West,True
CUS000458,Customer 458,cus000458@example.com,2023-01-18,East,False
CUS000459,Customer 459,cus000459@example.com,2022-02-25,East,True
CUS000460,Customer 460,cus000460@example.com,2021-11-02,West,False
CUS000461,Customer 461,cus000461@example.com,2023-11-30,Central,True
CUS000462,Customer 462,cus000462@example.com,2022-07-02,South,True
CUS000463,Customer 463,cus000463@example.com,2021-01-07,West,True
CUS000464,Customer 464,cus000464@example.com,2023-06-23,East,False
CUS000465,Customer 465,cus000465@example.com,2024-02-20,South,False
CUS000466,Customer 466,cus000466@example.com,2022-12-18,North,False
CUS000467,Customer 467,cus000467@example.com,2023-01-09,Central,True
CUS000468,Customer 468,cus000468@example.com,2024-01-12,North,False
CUS000469,Customer 469,cus000469@example.com,2023-04-14,North,True
CUS000470,Customer 470,cus000470@example.com,2021-01-23,South,False
CUS000471,Customer 471,cus000471@example.com,2023-04-27,Central,True
CUS000472,Customer 472,cus000472@example.com,2023-04-14,North,False
CUS000473,Customer 473,cus000473@example.com,2024-02-10,South,False
CUS000474,Customer 474,cus000474@example.com,2022-05-04,Central,True
CUS000475,Customer 475,cus000475@example.com,2022-04-30,West,True
CUS000476,Customer 476,cus000476@example.com,2021-02-24,Central,True
CUS000477,Customer 477,cus000477@example.com,2021-11-17,West,False
CUS000478,Customer 478,cus000478@example.com,2022-07-23,East,True
CUS000479,Customer 479,cus000479@example.com,2023-05-13,Central,True
CUS000480,Customer 480,cus000480@example.com,2022-08-17,North,False
CUS000481,Customer 481,cus000481@example.com,2021-10-06,South,False
CUS000482,Customer 482,cus000482@example.com,2022-10-20,South,True
CUS000483,Customer 483,cus000483@example.com,2023-09-19,West,False
CUS000484,Customer 484,cus000484@example.com,2021-11-12,West,True
CUS000485,Customer 485,cus000485@example.com,2021-06-29,Central,False
CUS000486,Customer 486,cus000486@example.com,2022-02-03,Central,True
CUS000487,Customer 487,cus000487@example.com,2021-03-01,West,False
CUS000488,Customer 488,cus000488@example.com,2021-06-26,West,False
CUS000489,Customer 489,cus000489@example.com,2023-03-08,North,True
CUS000490,Customer 490,cus000490@example.com,2023-09-17,West,False
CUS000491,Customer 491,cus000491@example.com,2023-07-17,Central,True
CUS000492,Customer 492,cus000492@example.com,2021-09-01,West,False
CUS000493,Customer 493,cus000493@example.com,2022-01-23,East,True
CUS000494,Customer 494,cus000494@example.com,2024-03-27,West,False
CUS000495,Customer 495,cus000495@example.com,2024-01-28,South,False
CUS000496,Customer 496,cus000496@example.com,2022-07-24,North,False
CUS000497,Customer 497,cus000497@example.com,2022-01-20,South,True
CUS000498,Customer 498,cus000498@example.com,2022-04-23,West,False
CUS000499,Customer 499,cus000499@example.com,2022-09-18,East,False
CUS000500,Customer 500,cus000500@example.com,2021-09-04,Central,True
CUS000501,Customer 501,cus000501@example.com,2022-01-12,North,False
CUS000502,Customer 502,cus000502@example.com,2022-09-27,Central,True
CUS000503,Customer 503,cus000503@example.com,2023-05-01,Central,False
CUS000504,Customer 504,cus000504@example.com,2022-08-12,East,True
CUS000505,Customer 505,cus000505@example.com,2021-06-22,West,True
CUS000506,Customer 506,cus000506@example.com,2021-07-03,South,False
CUS000507,Customer 507,cus000507@example.com,2022-10-23,West,False
CUS000508,Customer 508,cus000508@example.com,2023-10-18,South,False
CUS000509,Customer 509,cus000509@example.com,2021-06-24,South,True
CUS000510,Customer 510,cus000510@example.com,2023-03-09,South,False
CUS000511,Customer 511,cus000511@example.com,2023-07-04,West,False
CUS000512,Customer 512,cus000512@example.com,2021-05-29,West,False
CUS000513,Customer 513,cus000513@example.com,2022-07-12,Central,True
CUS000514,Customer 514,cus000514@example.com,2021-03-05,Central,True
CUS000515,Customer 515,cus000515@example.com,2023-08-23,Central,False
CUS000516,Customer 516,cus000516@example.com,2021-11-26,South,False
CUS000517,Customer 517,cus000517@example.com,2021-01-22,North,False
CUS000518,Customer 518,cus000518@example.com,2024-02-03,East,True
CUS000519,Customer 519,cus000519@example.com,2023-04-23,Central,False
CUS000520,Customer 520,cus000520@example.com,2022-09-14,South,False
CUS000521,Customer 521,cus000521@example.com,2022-09-01,North,True
CUS000522,Customer 522,cus000522@example.com,2023-05-18,North,False
CUS000523,Customer 523,cus000523@example.com,2023-05-17,East,True
CUS000524,Customer 524,cus000524@example.com,2021-04-06,East,False
CUS000525,Customer 525,cus000525@example.com,2023-07-10,West,True
CUS000526,Customer 526,cus000526@example.com,2021-04-01,East,False
CUS000527,Customer 527,cus000527@example.com,2023-03-25,South,True
CUS000528,Customer 528,cus000528@example.com,2022-08-12,Central,True
CUS000529,Customer 529,cus000529@example.com,2021-02-25,West,False
CUS000530,Customer 530,cus000530@example.com,2024-03-19,South,False
CUS000531,Customer 531,cus000531@example.com,2021-12-04,East,True
CUS000532,Customer 532,cus000532@example.com,2022-11-02,North,False
CUS000533,Customer 533,cus000533@example.com,2022-02-07,East,True
CUS000534,Customer 534,cus000534@example.com,2021-11-16,North,False
CUS000535,Customer 535,cus000535@example.com,2022-11-25,West,True
CUS000536,Customer 536,cus000536@example.com,2021-12-30,North,True
CUS000537,Customer 537,cus000537@example.com,2022-04-28,East,True
CUS000538,Customer 538,cus000538@example.com,2023-01-21,South,True
CUS000539,Customer 539,cus000539@example.com,2023-10-03,West,False
CUS000540,Customer 540,cus000540@example.com,2023-09-19,Central,True
CUS000541,Customer 541,cus000541@example.com,2023-10-31,North,True
CUS000542,Customer 542,cus000542@example.com,2021-03-06,Central,True
CUS000543,Customer 543,cus000543@example.com,2022-07-03,West,False
CUS000544,Customer 544,cus000544@example.com,2023-10-15,West,True
CUS000545,Customer 545,cus000545@example.com,2023-09-29,South,True
CUS000546,Customer 546,cus000546@example.com,2022-05-24,South,True
CUS000547,Customer 547,cus000547@example.com,2021-07-15,East,False
CUS000548,Customer 548,cus000548@example.com,2023-03-27,North,True
CUS000549,Customer 549,cus000549@example.com,2021-06-19,South,True
CUS000550,Customer 550,cus000550@example.com,2023-05-27,North,True
CUS000551,Customer 551,cus000551@example.com,2022-11-18,Central,True
CUS000552,Customer 552,cus000552@example.com,2022-11-09,North,False
CUS000553,Customer 553,cus000553@example.com,2021-07-03,East,False
CUS000554,Customer 554,cus000554@example.com,2021-09-20,West,False
CUS000555,Customer 555,cus000555@example.com,2021-07-03,South,True
CUS000556,Customer 556,cus000556@example.com,2023-02-24,South,True
CUS000557,Customer 557,cus000557@example.com,2022-11-23,Central,True
CUS000558,Customer 558,cus000558@example.com,2023-02-08,South,True
CUS000559,Customer 559,cus000559@example.com,2022-11-04,North,True
CUS000560,Customer 560,cus000560@example.com,2022-08-26,Central,True
CUS000561,Customer 561,cus000561@example.com,2021-09-08,East,True
CUS000562,Customer 562,cus000562@example.com,2023-08-26,West,True
CUS000563,Customer 563,cus000563@example.com,2024-01-31,South,False
CUS000564,Customer 564,cus000564@example.com,2024-03-24,Central,False
CUS000565,Customer 565,cus000565@example.com,2022-10-27,South,True
CUS000566,Customer 566,cus000566@example.com,2021-10-21,North,True
CUS000567,Customer 567,cus000567@example.com,2023-04-22,Central,False
CUS000568,Customer 568,cus000568@example.com,2022-11-01,East,True
CUS000569,Customer 569,cus000569@example.com,2023-04-19,West,True
CUS000570,Customer 570,cus000570@example.com,2021-08-15,North,True
CUS000571,Customer 571,cus000571@example.com,2021-08-25,West,False
CUS000572,Customer 572,cus000572@example.com,2022-06-07,North,False
CUS000573,Customer 573,cus000573@example.com,2022-01-23,East,True
CUS000574,Customer 574,cus000574@example.com,2022-09-11,South,False
CUS000575,Customer 575,cus000575@example.com,2021-07-29,Central,True
CUS000576,Customer 576,cus000576@example.com,2022-06-23,West,False
CUS000577,Customer 577,cus000577@example.com,2021-09-19,North,False
CUS000578,Customer 578,cus000578@example.com,2022-08-05,Central,True
CUS000579,Customer 579,cus000579@example.com,2022-04-22,East,True
CUS000580,Customer 580,cus000580@example.com,2024-04-13,West,False
CUS000581,Customer 581,cus000581@example.com,2022-08-27,West,False
CUS000582,Customer 582,cus000582@example.com,2022-09-30,North,False
CUS000583,Customer 583,cus000583@example.com,2021-09-17,East,False
CUS000584,Customer 584,cus000584@example.com,2022-04-18,South,False
CUS000585,Customer 585,cus000585@example.com,2021-05-06,North,True
CUS000586,Customer 586,not-an-email,2023-06-25,East,True
CUS000587,Customer 587,cus000587@example.com,2021-01-25,North,False
CUS000588,Customer 588,cus000588@example.com,2021-07-20,North,True
CUS000589,Customer 589,cus000589@example.com,2021-09-11,West,True
CUS000590,Customer 590,cus000590@example.com,2024-04-07,Central,False
CUS000591,Customer 591,cus000591@example.com,2022-07-23,East,True
CUS000592,Customer 592,cus000592@example.com,2021-06-30,South,True
CUS000593,Customer 593,cus000593@example.com,2021-01-11,South,False
CUS000594,Customer 594,cus000594@example.com,2024-02-25,North,False
CUS000595,Customer 595,cus000595@example.com,2023-03-19,North,False
CUS000596,Customer 596,cus000596@example.com,2021-08-29,South,True
CUS000597,Customer 597,cus000597@example.com,2023-02-17,East,False
CUS000598,Customer 598,cus000598@example.com,2024-03-20,Central,False
CUS000599,Customer 599,cus000599@example.com,2022-07-17,West,False
CUS000600,Customer 600,cus000600@example.com,2021-03-24,West,False
CUS000601,Customer 601,cus000601@example.com,2022-10-17,West,False
CUS000602,Customer 602,cus000602@example.com,2021-04-05,Central,True
CUS000603,Customer 603,cus000603@example.com,2022-05-23,North,True
CUS000604,Customer 604,cus000604@example.com,2022-03-25,East,True
CUS000605,Customer 605,cus000605@example.com,2022-12-05,North,False
CUS000606,Customer 606,cus000606@example.com,2022-07-09,East,True
CUS000607,Customer 607,cus000607@example.com,2022-03-17,Central,True
CUS000608,Customer 608,cus000608@example.com,2021-06-04,North,True
CUS000609,Customer 609,cus000609@example.com,2021-03-14,West,False
CUS000610,Customer 610,cus000610@example.com,2024-02-10,North,False
CUS000611,Customer 611,cus000611@example.com,2021-05-06,South,False
CUS000612,Customer 612,cus000612@example.com,2023-01-23,East,False
CUS000613,Customer 613,cus000613@example.com,2023-10-24,East,False
CUS000614,Customer 614,cus000614@example.com,2023-02-05,North,False
CUS000615,Customer 615,cus000615@example.com,2021-08-20,West,False
CUS000616,Customer 616,cus000616@example.com,2022-11-23,South,False
CUS000617,Customer 617,cus000617@example.com,2023-06-20,North,True
CUS000618,Customer 618,cus000618@example.com,2024-03-22,Central,False
CUS000619,Customer 619,cus000619@example.com,2022-09-30,Central,True
CUS000620,Customer 620,cus000620@example.com,2023-12-01,East,True
CUS000621,Customer 621,cus000621@example.com,2023-10-15,East,False
CUS000622,Customer 622,cus000622@example.com,2022-03-02,East,False
CUS000623,Customer 623,cus000623@example.com,2021-11-23,South,False
CUS000624,Customer 624,cus000624@example.com,2023-02-26,North,True
CUS000625,Customer 625,cus000625@example.com,2023-09-23,North,True
CUS000626,Customer 626,cus000626@example.com,2021-08-31,Central,False
CUS000627,Customer 627,cus000627@example.com,2021-12-16,South,False
CUS000628,Customer 628,cus000628@example.com,2024-04-10,Central,True
CUS000629,Customer 629,cus000629@example.com,2023-02-12,Central,True
CUS000630,Customer 630,cus000630@example.com,2021-07-25,North,False
CUS000631,Customer 631,cus000631@example.com,2021-10-12,West,False
CUS000632,Customer 632,cus000632@example.com,2021-10-17,North,False
CUS000633,Customer 633,cus000633@example.com,2022-06-22,West,True
CUS000634,Customer 634,cus000634@example.com,2022-03-24,Central,False
CUS000635,Customer 635,cus000635@example.com,2022-06-09,West,True
CUS000636,Customer 636,cus000636@example.com,2022-10-27,East,False
CUS000637,Customer 637,cus000637@example.com,2022-07-01,South,True
CUS000638,Customer 638,cus000638@example.com,2023-03-07,North,False
CUS000639,Customer 639,cus000639@example.com,2023-12-09,Central,False
CUS000640,Customer 640,cus000640@example.com,2022-10-07,North,False
CUS000641,Customer 641,cus000641@example.com,2022-02-24,East,True
CUS000642,Customer 642,cus000642@example.com,2022-05-24,West,False
CUS000643,Customer 643,cus000643@example.com,2023-07-23,Central,True
CUS000644,Customer 644,cus000644@example.com,2023-08-10,South,False
CUS000645,Customer 645,cus000645@example.com,2023-01-06,South,False
CUS000646,Customer 646,cus000646@example.com,2023-11-06,Central,True
CUS000647,Customer 647,cus000647@example.com,2022-07-03,North,False
CUS000648,Customer 648,cus000648@example.com,2021-02-22,North,False
CUS000649,Customer 649,cus000649@example.com,2022-07-10,Central,True
CUS000650,Customer 650,cus000650@example.com,2021-09-08,East,True
CUS000651,Customer 651,cus000651@example.com,2024-03-04,South,False
CUS000652,Customer 652,cus000652@example.com,2022-09-27,North,False
CUS000653,Customer 653,cus000653@example.com,2022-08-06,Central,False
CUS000654,Customer 654,,2021-06-11,Central,False
CUS000655,Customer 655,cus000655@example.com,2023-11-10,South,True
CUS000656,Customer 656,cus000656@example.com,2022-05-22,North,False
CUS000657,Customer 657,cus000657@example.com,2021-11-09,East,False
CUS000658,Customer 658,cus000658@example.com,2021-06-23,North,False
CUS000659,Customer 659,cus000659@example.com,2023-01-27,East,False
CUS000660,Customer 660,cus000660@example.com,2021-01-18,East,True
CUS000661,Customer 661,cus000661@example.com,2023-12-29,West,True
CUS000662,Customer 662,cus000662@example.com,2022-10-08,North,False
